len_control	len_case	mean_control	mean_case	sd_control	sd_case	cohen.d	lower	upper
PWY-5910	40	40	NA	0.00171829414440023	NA	0.00193563473105264	NA	NA	NA
PWY-5913	40	40	NA	0.00866444358095333	NA	0.00359332516730917	NA	NA	NA
PWY-5918	40	40	NA	0.00391282706124813	NA	0.00326160186503937	NA	NA	NA
PWY-5920	40	40	NA	0.00237589493687037	NA	0.00272490669259827	NA	NA	NA
PWY-5941	40	40	NA	0.0074811478494155	NA	0.00319407661561901	NA	NA	NA
PWY-5971	40	40	NA	0.00870705753100152	NA	0.00515908208408497	NA	NA	NA
PWY-5973	40	40	NA	0.0181452675182806	NA	0.00168603541603186	NA	NA	NA
PWY-5989	40	40	NA	0.00997609582011308	NA	0.00326047829181213	NA	NA	NA
PWY-5994	40	40	NA	0.00325369993240148	NA	0.00339188862896689	NA	NA	NA
PWY-6071	40	40	NA	0.000217935499580343	NA	0.000816515452821073	NA	NA	NA
PWY-6107	40	40	NA	5.12567362160489e-05	NA	0.000213670656224759	NA	NA	NA
PWY-6113	40	40	NA	0.00682122884819432	NA	0.00468127159903152	NA	NA	NA
PWY-6121	40	40	NA	0.0205131965047829	NA	0.00149689194055538	NA	NA	NA
PWY-6122	40	40	NA	0.0213638768410613	NA	0.00222692959963576	NA	NA	NA
PWY-6123	40	40	NA	0.0184352132679391	NA	0.00180681160330343	NA	NA	NA
PWY-6124	40	40	NA	0.0179142546176353	NA	0.00201649268479822	NA	NA	NA
PWY-6125	40	40	NA	0.0165406144007743	NA	0.00208395478665861	NA	NA	NA
PWY-6126	40	40	NA	0.0194587239097716	NA	0.00159859951111749	NA	NA	NA
PWY-6138	40	40	NA	0.000176263267755411	NA	0.000451845110307114	NA	NA	NA
PWY-6143	40	40	NA	0.00189011567018517	NA	0.00256089288209193	NA	NA	NA
PWY-6145	40	40	NA	0	NA	0	NA	NA	NA
PWY-6147	40	40	NA	0.0153345715942992	NA	0.0031598884874983	NA	NA	NA
PWY-6148	40	40	NA	0	NA	0	NA	NA	NA
PWY-6151	40	40	NA	0.020754473665281	NA	0.00257155662759681	NA	NA	NA
PWY-6163	40	40	NA	0.0212526238757968	NA	0.00188821637681792	NA	NA	NA
PWY-6165	40	40	NA	0.000156335542995997	NA	0.000483307272471385	NA	NA	NA
PWY-6167	40	40	NA	0.000387606069147584	NA	0.00113181849443036	NA	NA	NA
PWY-6168	40	40	NA	0.0166487739781322	NA	0.00193836429941079	NA	NA	NA
PWY-6174	40	40	NA	0.000160760491061599	NA	0.000541358157889158	NA	NA	NA
PWY-6182	40	40	NA	0.000535860792821457	NA	0.00136201663563811	NA	NA	NA
PWY-6185	40	40	NA	0.000676613834423665	NA	0.00173972836607109	NA	NA	NA
PWY-6210	40	40	NA	0.000187157954058493	NA	0.000568763594103137	NA	NA	NA
PWY-6215	40	40	NA	0.00018301308080419	NA	0.000595223241304066	NA	NA	NA
PWY-621	40	40	NA	0.00978395829513677	NA	0.00288843180562382	NA	NA	NA
PWY-622	40	40	NA	0.00436478785442752	NA	0.00292479651592598	NA	NA	NA
PWY-6263	40	40	NA	0.00274192948384871	NA	0.00223104282771188	NA	NA	NA
PWY-6269	40	40	NA	0	NA	0	NA	NA	NA
PWY-6270	40	40	NA	0.00628536061148155	NA	0.00340313937827519	NA	NA	NA
PWY-6277	40	40	NA	0.0213638768410613	NA	0.00222692959963576	NA	NA	NA
PWY-6281	40	40	NA	0	NA	0	NA	NA	NA
PWY-6282	40	40	NA	0.0100812114785819	NA	0.00352677195107725	NA	NA	NA
PWY-6284	40	40	NA	0.00474740718763267	NA	0.00379614987961273	NA	NA	NA
PWY-6285	40	40	NA	0.00445627039838764	NA	0.00467304239826343	NA	NA	NA
PWY-6305	40	40	NA	0.0116682882538	NA	0.002866501931705	NA	NA	NA
PWY-6307	40	40	NA	0	NA	0	NA	NA	NA
PWY-6309	40	40	NA	0	NA	0	NA	NA	NA
PWY-6313	40	40	NA	0	NA	0	NA	NA	NA
